RegistrationID,RegDate,JobFunction,City,Region,Country,RegYear,UserGuid
9F6B2BE7-A3A3-4407-96AD-7F78EE2B4CF6,8/21/2013,Database Administrator,Redmond,WA,United States,2013,321BE30A-E3DB-4C08-835C-AC4B723A5B78
20C1D1C6-E221-4D1F-B7CC-7F9425184976,6/28/2013,Developer,Mauldin,SC,United States,2013,56708CA9-EEAE-48E2-9B36-F462F4ACEFE2
81DB58E3-AC6B-421C-B192-7F98701EBE5D,10/11/2013,IT Director/Manager,Santiago,,Chile,2013,B92E94DB-AF68-4F18-BEDA-5B57A544422E
9BFB7FD4-3E9A-46B7-AA05-7FBA3B3BB5F9,9/30/2013,Data/BI Architect,Capital Federal,,Argentina,2013,9417EB74-164C-43E0-94E0-E107BD8DA0C9
F2A16EFB-5E0E-4036-9363-7FC3056D934D,9/12/2013,Database Administrator,Pittsburgh,PA,United States,2013,NULL
838C30FB-A354-4CF4-A171-7FC76D2E1E7B,9/20/2013,Consultant,Charlotte,NC,United States,2013,223F4A27-0542-42D9-924B-6EE1285C7DF1
F72A9304-7639-486B-8410-7FCE9F130486,9/29/2013,BI Practitioner,Tallahassee,FL,United States,2013,NULL
ABFB5A96-FBD9-4466-9B24-7FD2D2166AE2,12/13/2012,Database Administrator,Danville,VA,United States,2013,NULL
524BC604-E20E-4A63-A1F6-7FE612F8EDCC,4/16/2013,Database Administrator,Urbandale,IA,United States,2013,1F702454-F1A6-43FC-9B00-1CBD29BF5E46
17B0C05C-90B1-40C5-8680-7FF3EE8CAE4D,1/3/2013,Database Administrator,Arrington,TN,United States,2013,29337085-11AC-4169-BC37-9B62CA57A204
C4DD679B-44C0-4F46-96E5-7FF43BCC49CB,7/15/2013,Database Administrator,Memphis,TN,United States,2013,424E280E-1FE2-47A6-A454-2D384B2B21F8
6FE92324-95A2-4EC5-8175-7FF447210193,8/20/2013,Data/BI Architect,Knoxville,TN,United States,2013,BC30C24A-560B-4874-92BC-8295C14EEAD8
16C11F0C-CB55-48C3-A179-800CD6F374C4,9/12/2013,Other - Please specifiy in box below,Pittsburgh,PA,United States,2013,NULL
74936031-85AC-4D29-94DA-8028817A21B0,2/4/2013,Business/Data Analyst,Awendaw,SC,United States,2013,D7D7A998-F26C-4BE7-B03D-C5C14F42B13F
BB01398B-FEBA-4575-91CE-8037DA7F316D,8/28/2013,Consultant,Floyd,VA,United States,2013,635CC0B3-40AC-4A31-8251-604800820E4E
C48D9A09-E7B6-4E69-9C7D-8044CA4B346D,12/3/2012,IT Professional,Warren,NJ,United States,2013,F4B68397-1285-4CA5-BD09-962342C985D7
1EF8CE10-14A3-4DCB-B3EC-805258E546AF,1/1/2013,Developer,Huldenberg,,Belgium,2013,A389A7F0-E7F0-4386-8898-8E11ABEFC67A
A2635B07-6787-4E72-A325-8058F77730D8,8/28/2013,Other - Please specifiy in box below,Redmond,WA,United States,2013,26CC6024-26F2-40DD-866C-61236151A70B
BF12B0C7-3994-4C02-93C1-806B846EB5D2,8/1/2013,Database Administrator,Montreal,QC,Canada,2013,NULL
C1EDFEA3-61C6-4E5A-A947-806DC8E6C416,1/4/2013,IT Director/Manager,Smyrna,GA,United States,2013,NULL
A79EDD5D-36BA-416E-9987-80A08669810B,10/11/2013,Developer,Charlotte,NC,United States,2013,37D56D71-417C-4E64-937F-20C3B70D4BC2
EAD465CA-FF93-4900-B64D-80A0895464CF,10/5/2013,Business/Data Analyst,Carrollton,TX,United States,2013,NULL
8AC99A1E-2219-4827-84D8-80B1B9030D74,5/16/2013,Data/BI Architect,Foster City,CA,United States,2013,F16D9321-45EA-47B6-8C5B-662FCB6CD2FC
17DD26EA-6512-4A78-B2B9-80BBA47C7E07,8/27/2013,Consultant,Charlotte,NC,United States,2013,CA643B4B-C4D8-48AB-8A15-23676ED3DF41
98B0D34B-E873-4109-B901-80C0C1DA8BB0,8/28/2013,Database Administrator,Irving,TX,United States,2013,D4CB4E3F-B4AD-4EE0-9754-5CC4A8B15583
880DD52B-F38E-4542-BA00-80E1301AACDB,8/7/2013,IT Professional,Atlanta,GA,United States,2013,6D5081AF-A091-4300-AEAA-EBA1DE7E1F65
2FD730BE-E207-4668-A0F5-80FAC858AB05,9/9/2013,Database Administrator,Louisville,KY,United States,2013,CC03CF44-E7EE-4A20-8D6C-A45427B379DC
5300EA44-D121-46AC-8F7D-810CF7979F46,6/28/2013,Database Administrator,"Oslo, Norway",,Norway,2013,NULL
2B99517B-4CBF-437F-B2FF-811EC786D61F,6/13/2013,Database Administrator,Bellevue,WA,United States,2013,49411B6D-9317-4F65-A5F4-BB25BA5CD532
3E13D29E-E8B5-4D36-AC7C-812B74C87EB9,9/13/2013,Developer,Houston,TX,United States,2013,NULL
562F94EB-5F4C-4FD4-BBE8-81311587B0D0,1/4/2013,Data/BI Architect,Bellingham,WA,United States,2013,4C3D4C58-40C3-4FF5-A1D7-D15A93E7A094
E376969A-BB23-4957-8FED-813E4A403ECE,8/29/2013,Retail,Charlotte,NC,United States,2013,NULL
119D0F1A-4B3C-46E3-8ABC-81428426781D,9/26/2013,Other - Please specifiy in box below,Los Angeles,CA,United States,2013,NULL
DA4425DA-FA31-48E5-9F8D-8148134D4004,6/29/2013,Database Administrator,Oklahoma City,OK,United States,2013,NULL
50BFB907-643C-4E67-BC28-814E97F8E1D0,7/24/2013,Data/BI Architect,Irvine,CA,United States,2013,FB5FE605-A834-4B70-96B2-B671C5103249
E00D3657-F128-41FF-8FB6-8178FA421A5E,4/16/2013,Database Administrator,Kennett Square,PA,United States,2013,DB68B31A-3B74-4756-8CDD-BD38F1CA50DD
C86B7EC0-BA69-44DF-BDFC-81AC61A91C66,9/19/2013,Database Administrator,New York,NY,United States,2013,AC5ACBAE-08F3-4EAA-966B-EC1D8C904B87
6D8D0F75-1C81-4AA7-8579-81CBAA5E0DA6,6/27/2013,BI Practitioner,Cincinnati,OH,United States,2013,NULL
7B7D1E27-FED5-4924-ACD2-81DA8AA17F59,6/27/2013,Database Administrator,Tampa,FL,United States,2013,NULL
5A7F9E88-E583-4266-BC53-81EEC33826FE,9/20/2013,IT Director/Manager,Valencia,CA,United States,2013,NULL
D84C0BEC-22A2-4A76-8C04-8212928984E9,6/1/2013,IT Professional,Maplewood,MN,United States,2013,E9187ED9-A7D7-4843-84F0-74AEB1F15ABD
C3D48DCF-F50C-477B-8409-8219B6FDAF10,3/21/2013,BI Practitioner,Burlington,MA,United States,2013,NULL
C1A75F3B-0724-4817-91FC-823FDCAE051C,6/27/2013,Data/BI Architect,Dartford,,United Kingdom,2013,B72C283D-9613-44C5-BFA3-77A8BF4D08C4
B66F42E9-F636-4B54-88DF-824127353CD3,10/7/2013,,Vancouver,BC,Canada,2013,NULL
E9B5A056-C15C-48C1-A240-8247375DD079,6/28/2013,Database Administrator,Hockessin,DE,United States,2013,NULL
696C76D0-9FAD-4178-A9A6-824AA6A49B96,9/18/2013,,Scranton,PA,United States,2013,NULL
3C4FD0E8-DD2E-4FF5-B71C-828A9304ABFA,7/9/2013,Data/BI Architect,Dallas,TX,United States,2013,64689B20-49C4-4D1D-8BAA-8CA83C073C00
33D5A81D-D8F2-4872-84C7-82D5E6D9BFDB,8/8/2013,Other - Please specifiy in box below,Palo Alto,CA,United States,2013,E066F89D-9E85-4B86-B773-A2D2DE3BBD35
C5A15187-F39F-4907-B321-83039EF1C17E,8/20/2013,Database Administrator,Boys Town,NE,United States,2013,0E59AB92-6D4F-4AA9-9E14-B895CBBBFB76
75226947-0B69-489D-B3F7-831969E71109,10/9/2013,Developer,Greenville,SC,United States,2013,C1DBC94F-FFCD-4410-A890-B659E0F5FC0C
9E24438F-57B9-4101-8293-831B937712AB,10/5/2013,Other - Please specifiy in box below,Cupertino,CA,United States,2013,NULL
4F0F2967-16F5-4726-8700-83235BD40AE1,6/28/2013,Database Administrator,Phoenix,AZ,United States,2013,7DCFCE97-54AF-4BA4-89AE-19D390ED2E1A
6495CC91-961D-45B8-A2F1-83337108299D,6/28/2013,Data/BI Architect,Highland Heights,OH,United States,2013,NULL
104C0116-1CD1-4075-9A74-8361F2F0480E,8/29/2013,Other - Please specifiy in box below,Charlotte,NC,United States,2013,NULL
CD00B623-EED4-4C8E-ABA5-836E70D9BD59,8/19/2013,Database Administrator,New Berlin,WI,United States,2013,C0B142A5-EE77-456E-9A7C-94891175B853
A7F6611E-4D45-45B8-8803-8374E1909D7A,10/4/2013,IT Professional,Cypress,TX,United States,2013,NULL
1C002334-54F4-4723-828A-83787F49AD06,9/30/2013,Database Administrator,Louisville,KY,United States,2013,9A177BD1-CCEE-4F72-9A5F-47994123EB02
DADEAC4E-CD5E-459F-92DA-8383DD13E270,10/7/2013,Developer,Miami,FL,United States,2013,NULL
3B559B32-FF69-48FC-A1B5-83ADF8FC4BC6,9/23/2013,Database Administrator,Sunnyvale,CA,United States,2013,NULL
BE2D7BD2-C9FF-47CD-87B0-83BD6887D48E,9/13/2013,IT Director/Manager,São Paulo,,Brazil,2013,NULL
B438B831-5DC0-4626-A669-83BE664BC6C5,4/12/2013,Database Administrator,Winston-Salem,NC,United States,2013,DC9EFEC9-C12B-40E9-BB7D-B1E5F44AD257
CCE83167-41BD-4CEA-AB6B-83C03333491B,9/13/2013,Developer,Charleston,SC,United States,2013,DB82BC40-2301-4F83-A3D6-205AAC31F534
ADF22F11-DF64-4FFA-833F-83DABA72BAA0,9/12/2013,Other - Please specifiy in box below,Santa Clara,CA,United States,2013,NULL
D2647C57-2555-464A-BF3D-83DD2468416B,6/18/2013,Consultant,Canberra,,Australia,2013,7915606B-CAB4-4CDC-A625-DCDC44B70E9C
CD97C0FC-2146-49C5-86F9-83DED3B32FC1,10/16/2013,Database Administrator,Concord,NC,United States,2013,B8F1A26D-EBE8-4E0F-8BE5-A6C3EEDA01E8
5B1694B0-9CF4-40E7-905A-83E8EA1AA137,8/16/2013,IT Professional,Lee's Summit,MO,United States,2013,64B88C3D-DB0F-4AAF-B680-4334F39BEBCE
63FA63FB-826F-4825-B46E-8418F670DB7D,2/18/2013,Database Administrator,Milwaukee,WI,United States,2013,NULL
CB3302B7-A377-4D48-B183-8419B0C44D12,9/26/2013,IT Director/Manager,Charlotte,NC,United States,2013,NULL
CA995576-B12C-4974-ABFA-84210E0F00C0,8/5/2013,Database Administrator,Amana,IA,United States,2013,E1C95179-6007-4838-8E04-CF2C44A0AB08
B0E3412E-BFA3-4F25-AC1C-8426016B3D4B,9/13/2013,Developer,Charleston,SC,United States,2013,C3953284-ED69-4515-B5C8-AAD52A0AA163
54D2F5AF-9284-47B7-B94B-84975D0C8509,9/9/2013,IT Professional,Charlotte,NC,United States,2013,90BDDE22-61F9-4C77-A983-F2E1E5FA6215
6BA0AF94-3C55-4687-B213-84B126175DED,1/4/2013,Database Administrator,Norcross,GA,United States,2013,NULL
D795EDAC-0013-4F71-92AA-84BFC955EAC5,12/12/2012,Database Administrator,South Jordan,UT,United States,2013,NULL
D0A6047C-A792-449A-B8DF-84D102257537,7/23/2013,IT Director/Manager,Irving,TX,United States,2013,D6F7193B-C021-40C5-B922-1E7236EB056E
6DE569C6-03D4-4233-A3E7-84E0BE6F468A,6/7/2013,Developer,Prior Lake,MN,United States,2013,6C8BF1E8-3A33-4599-AAF5-A949E12BE84B
84BB556F-4D6A-485C-A5C5-84E0CD007D4E,8/16/2013,Consultant,København Ø,,Denmark,2013,NULL
61A54438-C07A-4F01-ABFD-85047C5EAA4E,1/4/2013,Data/BI Architect,Atlanta,GA,United States,2013,22278030-F752-47D6-81A9-D9B515ED0588
3B43F719-BF07-4EE3-A073-852426534E6F,7/11/2013,Database Administrator,Sydney,,Australia,2013,NULL
B1A8A3EE-7963-46E0-B246-85371A97D3D0,9/4/2013,IT Professional,Cary,NC,United States,2013,2855353E-4D7E-4758-A205-0B07E438DB64
FF6717F9-B481-4F1A-AE5B-8543870966C2,9/17/2013,BI Practitioner,Atlanta,GA,United States,2013,A43053E2-D2A5-4A8D-9321-4CF9E82403B5
95ED50A8-8D36-4379-A0A2-854F1A61472D,10/11/2013,Database Administrator,Charlotte,NC,United States,2013,70656B59-2CEA-4889-A37B-27A0D5CDF218
C9515588-6056-4C3D-B096-8586058F417F,7/4/2013,Data/BI Architect,Amsterdam,,Netherlands,2013,F05B37F9-CA6B-4A96-9798-DD26998AAD53
39238FE1-BE04-4909-80E0-8595237C59CD,4/12/2013,Database Administrator,El Segundo,CA,United States,2013,E07AC6BE-197E-46C4-A8BE-BA8671A6C988
A1BF1FFD-2FF9-4DA0-A012-8598C174EAC7,7/18/2013,Other - Please specifiy in box below,Gahanna,OH,United States,2013,NULL
7E4084C9-E50C-4B22-B9F6-85A18A7BA998,10/7/2013,Data/BI Architect,Barueri,,Brazil,2013,E4CB1C8E-B7AE-4D57-8F97-A48489AC08E5
6E20B334-1F34-47FB-8B1D-85C88F706758,7/23/2013,,Santa Clarita,CA,United States,2013,NULL
53BFEE2B-65FE-4FDF-9358-85DA96AE3BB7,8/7/2013,Database Administrator,New York,NY,United States,2013,0BC28068-F22D-4AA2-B679-AA4A82BA2F92
FE3528F8-F24F-4842-BDDA-85DBCF30B99D,8/28/2013,BI Practitioner,Bellevue,WA,United States,2013,4459BB34-34BE-4E2B-90E5-BCD827C6BC2E
BCBFBE09-48D0-4765-B911-85EC9B39421F,9/20/2013,Other - Please specifiy in box below,San Jose,CA,United States,2013,NULL
BCBCFD9E-6E4E-4FB3-A50A-861B30D9CB55,4/12/2013,IT Professional,Eden Prairie,MN,United States,2013,FA82C48E-88FA-4B28-93E0-3CBECC05085B
90C4C048-F46C-46B7-8144-86227A27049F,8/26/2013,Database Administrator,Jacksonville,FL,United States,2013,NULL
2C67E307-D06F-4D2B-AA67-863049FAE2D5,9/15/2013,Database Administrator,Seattle,WA,United States,2013,A61F3492-E588-4A90-AE47-DA6F8FF9BD03
549F835B-B440-4D04-84DF-863084CF8F57,9/26/2013,IT Director/Manager,West Des Moines,IA,United States,2013,52597692-CCF5-4B4D-B417-A80B45216BD1
4CD457F8-7CED-4613-83C0-86342ADDE89A,5/7/2013,Database Administrator,London,,United Kingdom,2013,70B8BD9A-64F3-4217-9257-E6A41C6B57B8
AD32E1C7-44F1-4671-A646-863A56941FBE,12/7/2012,Data/BI Architect,Greenville,SC,United States,2013,NULL
0867254E-3054-485D-8AD4-865832B24009,3/23/2013,Database Administrator,Scottsdale,AZ,United States,2013,NULL
ED2298BF-0B61-4CB9-AC59-866EAFD9FCEE,4/14/2013,Data/BI Architect,Tulsa,OK,United States,2013,49A122EA-7127-4A30-92A4-83B3DDE56FD6
39160806-0BF7-430D-89B1-867AD5CDE0B1,10/2/2013,Database Administrator,Duluth,GA,United States,2013,C9299001-3A67-44CB-AEE8-946E7C3B841C
3DB63C1F-7F2E-4390-B685-868541D5E664,6/19/2013,Database Administrator,Lenexa,KS,United States,2013,8C836A67-2006-422C-91E3-7A8E731389AA
562464BC-91BC-4C92-9FE0-869E93D29E12,9/10/2013,Developer,Redmond,WA,United States,2013,85F8833A-E9E9-4E27-8B54-2E046548AE32
9D9798AC-B03D-4980-A013-86A0E93D6446,6/28/2013,Database Administrator,Lima,OH,United States,2013,869C48CA-8201-4C83-8954-0C5FE6D7A287
5490154A-9EF9-4CD1-8B93-86AD6702A897,10/9/2013,IT Director/Manager,Toyosu,,Japan,2013,NULL
C3E1BFA4-B279-4419-A06A-86C54CCD6CCA,9/11/2013,Database Administrator,Dallas,TX,United States,2013,NULL
4E708AAA-FE9C-404C-A937-86C838923B4D,1/2/2013,Data/BI Architect,Charlotte,NC,United States,2013,NULL
FB352E36-8B19-4231-BE24-86C991D22CB5,4/14/2013,Data/BI Architect,Chandler,NJ,United States,2013,NULL
EF1EBEB6-34E3-4575-A22E-86E91CF5678A,8/27/2013,Database Administrator,Winchester,VA,United States,2013,FDFD4608-7353-4C02-ABCF-4A8128B67BF8
10A58F26-2B08-45E2-A4E5-86F60FCF299D,8/7/2013,Data/BI Architect,Roseville,MN,United States,2013,78B2B9B8-B128-4BDF-A547-5B6AEA7CCF42
929ADA4C-9EAE-435D-966A-86FB47DA7F99,8/28/2013,Data/BI Architect,Reston,VA,United States,2013,NULL
62CBF99B-32CD-4D9B-BE1D-870AD5B61B03,9/13/2013,Database Administrator,Redmond,WA,United States,2013,F173BF63-FC30-47B8-B8A8-C5C2AE559EFD
FC5E3AFE-34FE-414F-BE2D-8725FF6EE980,6/26/2013,Developer,Houston,TX,United States,2013,1FBF7E0C-5FB2-4BC2-BA5B-8EA4F34E41D1
309C12B4-316A-4312-B904-872F61014D5D,4/12/2013,Database Administrator,Irvine,CA,United States,2013,8E817491-ADAF-4974-A71C-CBFAF356EB6C
336A96D4-E092-48DB-8A66-87365E6FAE22,9/19/2013,Consultant,Frisco,TX,United States,2013,NULL
40E44595-CC7A-47AD-8501-87452AA90F0A,9/23/2013,Other - Please specifiy in box below,San Jose,CA,United States,2013,F19C5358-EEBF-4D10-BE06-1FA49AFE6E8C
4027111C-FDAB-4CBB-AF36-877FA76FF201,8/28/2013,Developer,Ottawa,ON,Canada,2013,NULL
21FF6705-A27E-4D2A-83EF-878FC3FA75AB,10/11/2013,Database Administrator,Atlanta,GA,United States,2013,6F7D98AB-D95D-473B-B3F2-6695F2E47DA1
64CA4041-62D5-430E-8728-879CE624C327,6/22/2013,Developer,Gothenburg,,Sweden,2013,628677E2-F02E-4910-B510-5EF1E2961868
0C916A67-A67B-48F9-8C81-87BD9FF9DA8B,7/9/2013,Consultant,High Point,NC,United States,2013,A8BFCFD3-C5AE-473A-A90C-34605AADE222
0CAB0F25-1CA5-474E-96D2-87CAF7267C14,1/2/2013,Database Administrator,Thornton,CO,United States,2013,53083F3A-E21C-4250-AF05-30C4113DC73C
48A5FD47-2386-4E6A-8BCF-87D819673473,4/15/2013,IT Director/Manager,Eagle,CO,United States,2013,272A811B-6F57-439B-933A-F3ACA7AE2BE7
911930AE-5DBC-4F6D-90F7-87E7D2260060,1/31/2013,Database Administrator,Roanoke,VA,United States,2013,1A278571-5C60-47B2-82E0-194713A4132D
46A738E9-CF2D-4D40-B70E-88051A2F0117,9/18/2013,Developer,Indianapolis,IN,United States,2013,0CF844B8-6EA6-4F22-8F2B-02E2B57EA34F
DC7E6169-44CF-4973-84D4-88092235ADAA,10/7/2013,Database Administrator,Chicago,IL,United States,2013,NULL
11B260DE-487C-48DE-9287-882E881EB9D0,1/4/2013,Consultant,Parker,CO,United States,2013,NULL
8A0F984E-EC05-4945-8DE6-882F119F45BA,9/23/2013,Developer,Redmond,WA,United States,2013,B09745FF-DBB4-435E-AEA2-F485F21B420D
78467A78-6886-4036-948B-88406CE71FA1,4/12/2013,Data/BI Architect,Oaville,ON,Canada,2013,D29D3110-EEFB-459B-B5FC-DC6E22E46B2B
EF8A4FDA-B678-461C-812E-8840710A543A,10/3/2013,Database Administrator,Frisco,TX,United States,2013,E745D391-CB9A-4D00-9419-73B20A05C749
727A8B8F-5A38-4C44-B711-884B477AD40C,4/12/2013,Data/BI Architect,El Segundo,CA,United States,2013,77DA6F9A-EFCD-4CBE-B2A1-DFAFB2CDCBF5
C269088A-A99E-4281-ADBE-885A5BA8CF36,3/12/2013,Database Administrator,Bellevue,WA,United States,2013,F7237E8C-1326-418C-8749-79254493442F
7D6CBBA1-5664-4FE6-AF0C-888613F5A6CA,9/11/2013,Developer,Elon,NC,United States,2013,516E379C-F935-4CD4-9EBA-C96D7A7FA36D
F19AD86C-5321-452C-BA5B-888ADAD161D8,9/19/2013,Database Administrator,Matthews,NC,United States,2013,93847E88-1451-4008-A70A-8BDD46FCE1A4
D69D25B7-D61B-43ED-A1D1-88A30DA56F72,9/3/2013,Database Administrator,Seattle,WA,United States,2013,DD268894-D29F-49E5-9D38-C92CB60F9EDA
EA757989-99C0-4435-9FA4-88AB9E53001C,9/4/2013,Developer,Shanghai,,China,2013,NULL
B67DE892-5E86-4E3D-90AF-88ABFFE6C7DA,5/30/2013,BI Practitioner,Veenendaal,,Netherlands,2013,31574B0D-15E7-464D-8F4E-628317DBC23C
6987EC86-7CAB-488E-A93C-88AD2968E7FC,4/11/2013,Database Administrator,Draper,UT,United States,2013,NULL
466CECB5-2CBB-4447-A13E-88CA17153FEA,7/9/2013,Database Administrator,Centennial,CO,United States,2013,9FA32908-08EB-4497-B8FC-C5275B2BE463
FF94A815-6D85-4CCD-815C-88CFAD5F7050,6/25/2013,Database Administrator,Birmingham,AL,United States,2013,9000972E-4ED2-4982-84D4-3BC77EC1BEAA
0A2FFEA0-0E00-4694-8D31-88F6410CA9A1,9/12/2013,IT Director/Manager,Frisco,TX,United States,2013,8785C4E6-CA63-4344-AAFC-F25F60EBB95F
5A6AE686-E7F6-4F1B-B1B1-890C47219C34,5/28/2013,IT Professional,Louisville,KY,United States,2013,811FC804-1023-461F-8765-7DD86FDC1FA8
598C89D9-8944-4D01-BC2E-8947025733A3,6/28/2013,IT Director/Manager,Portland,OR,United States,2013,046CC3D4-F83E-45C1-8BFF-0F4CA2EFD2D1
0BD05DD6-DFB8-4676-95DD-895D872773FF,4/12/2013,Other - Please specifiy in box below,Porter,TX,United States,2013,NULL
F62EA9D5-DA35-409F-BEFE-89657240EE11,5/23/2013,IT Director/Manager,Regina,SK,Canada,2013,67526610-9BFF-4652-B1F3-655C2084FE96
84A96EC4-74FF-46E0-8C6C-8967811DEAAD,9/9/2013,Data/BI Architect,Portland,OR,United States,2013,NULL
D434E654-A315-4715-93BA-8995E2E4EACA,3/26/2013,Database Administrator,Waterbury,VT,United States,2013,NULL
82FB8F34-22CD-4137-A94B-89A0A223ADBA,9/12/2013,IT Director/Manager,San Diego,CA,United States,2013,NULL
92BBB509-3A9D-4BDD-931C-89A98FD5FE23,7/24/2013,,Tukwila,WA,United States,2013,NULL
D6E71C66-C231-470E-A718-89A9ED1DC7B1,10/7/2013,Developer,Fullerton,CA,United States,2013,EFE44916-97D0-48DB-8A06-1253C988AB31
9E46A71E-19CE-45D4-8A4B-89AD6D35634E,8/9/2013,Developer,Raleigh,NC,United States,2013,CB9781DD-9DD0-4D84-8FD1-DEF8D071EE81
88BCC573-A9D1-403E-BB36-89BA4DB63637,6/30/2013,Database Administrator,Chicago,IL,United States,2013,839B89DE-336B-4EC7-9159-4D036DD9AF1A
ECF272A3-5AD5-470D-9145-89C5F79BA8EE,6/5/2013,Developer,Apalachin,NY,United States,2013,F650F786-DB23-4B29-9FA2-EED4C34191A1
62D5B340-849B-4509-84BA-89C6F676E50A,4/11/2013,IT Director/Manager,Raleigh,VA,United States,2013,60E8CB7C-612F-4A52-9725-093253FE3269
8467021A-064C-40C1-AAAD-89CDCDBEFAE3,4/10/2013,IT Professional,Collinsville,IL,United States,2013,AF93B8FD-70DB-4B29-944C-B2880FC3A0D2
E845A564-E91F-4484-B6A5-89DF867980A9,10/2/2013,Database Administrator,Toronto,ON,Canada,2013,NULL
5BE5C724-A6A4-4D33-ABC6-89E6AA820694,9/12/2013,Developer,Frisco,TX,United States,2013,NULL
6261CBFD-ED73-4575-9168-89F1BACBA382,6/24/2013,Developer,Jamestown,NC,United States,2013,NULL
00FFEF0B-C457-4664-A7BC-8A339698716A,6/26/2013,Developer,Sarasota,FL,United States,2013,2890059A-7ED6-4464-8BEC-87B626CC960D
C44CB003-3A37-497C-8730-8A417D5F4642,10/1/2013,,Davidson,NC,United States,2013,855A8EB2-223B-4E00-9130-F492BBCB6EF5
00D8DC36-F231-45F4-A8D6-8A51673E1D9F,8/16/2013,Other - Please specifiy in box below,Houston,TX,United States,2013,NULL
EC1E1F62-4B74-4903-A011-8A6098ED6F2D,8/23/2013,Data/BI Architect,Raleigh,NC,United States,2013,CCD840D4-28BB-4ADD-831F-58080196EEA4
FE8097CD-025F-4341-9043-8A667521D998,1/2/2013,Database Administrator,York,PA,United States,2013,9B7AD2CF-A5FA-437F-869C-FA217FE94F79
9B7B8E8B-0FFF-4D7E-8DE7-8A94ECD71BDF,7/31/2013,IT Professional,Houston,TX,United States,2013,38BF4466-3C20-40C3-A4B2-EDA17136ADD0
476AF982-AA3E-4B5A-A153-8AA210A77C85,6/13/2013,Database Administrator,Maple Valley,WA,United States,2013,NULL
C4D5F0FF-0482-4815-959B-8ABF687650E6,1/4/2013,Database Administrator,Smyrna,GA,United States,2013,76B8AB4E-7412-4E31-8BDB-8ED8B7CBDB0D
64A9911A-0683-4B57-9624-8AE3DE9C174C,7/8/2013,Consultant,Clarkston,GA,United States,2013,501695A5-2459-4C8D-A39E-955547F029F1
028F0E9B-6F5E-4191-936E-8B050C6C9B8F,6/19/2013,Consultant,Portland,OR,United States,2013,NULL
69A534ED-AD73-48CA-A635-8B0870E2C56B,6/28/2013,Database Administrator,Morgantown,WV,United States,2013,230F7B78-A2C4-4C28-95BB-70B503163061
F257115B-E77E-4B02-ABA3-8B31983D5722,5/13/2013,Database Administrator,Chapel Hill,NC,United States,2013,077A2B6A-7A9E-44AC-92E6-3D588A506D22
5F5439D1-7B8B-4E12-A01F-8B322614B3D4,6/17/2013,Database Administrator,Lenexa,KS,United States,2013,NULL
FF703319-783D-4281-A885-8B64FE2D1945,9/20/2013,Other - Please specifiy in box below,Middleburg,FL,United States,2013,D91644B4-0C2D-4BC8-ABEE-E4410D4BD92B
B2F4E6D1-F075-4C0D-97AA-8B7551D67375,9/18/2013,Other - Please specifiy in box below,San Jose,CA,United States,2013,NULL
7A3DEBD5-EC70-4975-AB74-8B862888083A,4/13/2013,Developer,Charlotte,NC,United States,2013,39569AAE-4A7E-46B1-B413-35767696A0C0
B96F8229-F969-4AA3-95FF-8B898776435A,8/7/2013,Developer,King Of Prussia,PA,United States,2013,27D26DC6-719A-426D-BC31-F69B3EF3659C
6FDA3129-6936-446A-BD2E-8B942563BE6D,10/2/2013,Database Administrator,Towson,MD,United States,2013,NULL
9B06F5E5-61F1-46AC-8E7D-8B9F9BB12A12,6/11/2013,Developer,Indianapolis,IN,United States,2013,8C629865-8E5B-48BB-A498-8F77ADDB626C
5101D7C1-1860-4BA5-B95D-8BA15596FF8E,4/15/2013,Data/BI Architect,Houston,TX,United States,2013,F424E242-71FD-4A82-A92B-E578E23109D3
EB6D34F5-11A3-4520-A559-8BF24494A8DB,4/12/2013,Database Administrator,Boise,ID,United States,2013,NULL
4CC089D9-6D89-4EBA-B701-8C0D8EEC1A3A,4/19/2013,Database Administrator,Irvine,CA,United States,2013,4F984815-8FC1-4798-A695-6A24EA50916C
BE8B1E8D-3A2B-4F71-B53A-8C2324C1FFB5,6/26/2013,Developer,Grande Prairie,AB,Canada,2013,5CD9B366-A4DC-4F40-8ADA-94BCD7337BD6
24A880BB-F15C-48A8-9473-8C39F587B9EC,1/4/2013,Business/Data Analyst,Greensboro,NC,United States,2013,A27DE7D8-338A-4BD9-AB05-ED97C9ED7CAA
E05FCC0E-F6C7-4367-A011-8C4C72770FF4,10/8/2013,Developer,Leeds,,United Kingdom,2013,A26B59E6-BB4A-4F16-B93E-C31F0F22CE3F
D854A43E-F100-402D-AB5F-8C4D83FD7550,9/18/2013,Other - Please specifiy in box below,Charlotte,NC,United States,2013,A40D32CD-F8DB-4911-A58F-583B721D2B90
2C1FD8E4-8552-4126-96FA-8C58EB2DEB40,6/22/2013,Consultant,Grafton,OH,United States,2013,38E9B7B4-8AC0-4E32-9453-4492004087FD
A670AEB9-1C92-4CC5-BB2F-8C5C42BD44A0,1/14/2013,Consultant,Charlotte,NC,United States,2013,NULL
3E733309-1F7C-46FB-B60B-8CB26616B25C,9/16/2013,Other - Please specifiy in box below,El Segundo,CA,United States,2013,ADB40F8E-01C0-4F01-A5A8-71373BA5F31F
1C16D4E2-5D65-4D2C-B664-8CCC3B97BC91,10/1/2013,Data/BI Architect,Aarhus,,Denmark,2013,NULL
